,ForwardingRatio,IngressEgressDelta,PDR,HopStabilityDuration,RSSI_mean,RSSI_var,RSSI_stability,RSSI_Hop_Diff,LatencyHopRatio
ForwardingRatio,1.0,-1.0,,,-0.3158856204206787,-0.006306689390758122,0.36221139366568994,0.26777092893304216,
IngressEgressDelta,-1.0,1.0,,0.005708170281525123,0.37435859031764135,0.08482579469055476,0.003300693112218671,-0.08596896101692172,
PDR,,,1.0,-0.012023482819905035,-0.25957563502085595,0.21331098212840052,0.2881399460939401,0.4566725087974077,
HopStabilityDuration,,0.005708170281525123,-0.012023482819905035,1.0,-0.005722481763063566,-0.03401784036498306,-0.029309712180845784,0.010481225856212981,0.04486673414218885
RSSI_mean,-0.3158856204206787,0.37435859031764135,-0.25957563502085595,-0.005722481763063566,1.0,0.0489125234319835,0.09274000310378505,-0.4320123032997658,-0.5497701133236442
RSSI_var,-0.006306689390758122,0.08482579469055476,0.21331098212840052,-0.03401784036498306,0.0489125234319835,1.0,0.38757828843555314,0.11445687022909906,0.0226466896980451
RSSI_stability,0.36221139366568994,0.003300693112218671,0.2881399460939401,-0.029309712180845784,0.09274000310378505,0.38757828843555314,1.0,0.13692511223528045,0.16209118130233052
RSSI_Hop_Diff,0.26777092893304216,-0.08596896101692172,0.4566725087974077,0.010481225856212981,-0.4320123032997658,0.11445687022909906,0.13692511223528045,1.0,0.46097179766641283
LatencyHopRatio,,,,0.04486673414218885,-0.5497701133236442,0.0226466896980451,0.16209118130233052,0.46097179766641283,1.0
