timestamp_us,node_id,role,layer,parent_mac,rssi_dbm,retry_count,tx_count,probes_count,phase_id,gt_label,recv_count,forward_count,drop_count
10333861,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,0,255,255,0,0,0
10499579,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
10599569,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
10699563,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
10809571,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
10909571,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
11019569,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,2,255,255,0,0,0
11129569,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,2,255,255,0,0,0
11229563,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,2,255,255,0,0,0
11339571,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,2,255,255,0,0,0
11469567,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
11569563,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
11679565,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
11779560,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
11890030,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
11989559,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
12099569,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,4,255,255,0,0,0
12209569,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,4,255,255,0,0,0
12309560,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,4,255,255,0,0,0
12419567,NODE_704BCA25B768,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
