window_start,node_id,source_file,run_repeat,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields
520,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.2,0.16,0.20000000000000284,1.5388,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
525,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.96,-72,-69,0,False,4,False,4,False,2,2,,,,0.0,-70.2,0.96,0.20000000000000284,2.1312,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
530,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-69.6,0.64,-70,-68,0,False,4,False,4,False,2,2,,,,0.0,-69.6,0.64,0.4000000000000057,2.0652,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
535,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-69.8,0.16,-70,-69,0,False,4,False,4,False,2,2,,,,0.0,-69.8,0.16,0.20000000000000284,2.0457,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
540,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-69.6,0.24,-70,-69,0,False,4,False,4,False,2,2,,,,0.0,-69.6,0.24,0.4000000000000057,1.9131,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
545,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.0,0.0,0.0,1.6138,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
550,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.2,0.16,0.20000000000000284,1.9738,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
555,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.4,-71,-69,0,False,4,False,4,False,2,2,,,,0.0,-70.0,0.4,0.0,2.0606999999999998,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
560,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.0,0.0,0.0,1.7396,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
565,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.0,0.0,0.0,2.0445,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
570,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.0,0.0,0.0,1.5632,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
575,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-69.8,0.5599999999999999,-71,-69,0,False,4,False,4,False,2,2,,,,0.0,-69.8,0.5599999999999999,0.20000000000000284,1.7303000000000002,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
580,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.2,0.16,0.20000000000000284,5.9256,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
585,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-69.8,0.16,-70,-69,0,False,4,False,4,False,2,2,,,,0.0,-69.8,0.16,0.20000000000000284,2.2304000000000004,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
590,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-69.8,0.16,-70,-69,0,False,4,False,4,False,2,2,,,,0.0,-69.8,0.16,0.20000000000000284,9.3652,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
595,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,2,2,,,,0.0,-70.0,0.0,0.0,5.1964,,,,0.0,0,4.0,4.0,1.0,True,2,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
600,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,8.190000000000001,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
605,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.2,0.16,0.20000000000000284,58.40089999999999,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
610,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,1.7177999999999998,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
615,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,12.8449,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
620,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,10.7696,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
625,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,6.493,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
630,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.2,0.16,0.20000000000000284,12.7229,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
635,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,16.1779,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
640,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,13.713799999999997,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
645,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-69.4,1.44,-70,-67,0,False,4,False,4,False,0,3,,,,0.0,-69.4,1.44,0.5999999999999943,3.4469000000000003,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
650,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.2,0.16,0.20000000000000284,2.141,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
655,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,2.6239999999999997,,,,0.0,0,4.0,4.0,1.0,True,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
660,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,1.1855,,,,0.0,0,4.0,4.0,0.49999987500003124,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
665,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
670,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
675,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.2,0.16,0.20000000000000284,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
680,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
685,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
690,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
695,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
700,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.4,0.24,-71,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.4,0.24,0.4000000000000057,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
705,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.2,0.16,-71,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.2,0.16,0.20000000000000284,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
710,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.4,0.24,-71,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.4,0.24,0.4000000000000057,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
715,NODE_704BCA25B768,child_node3_partial_wormhole_r1_20260727_102046_telem.csv,1,victim,3,F4:2D:C9:73:E6:19,5,5,-70.0,0.0,-70,-70,0,False,4,False,4,False,0,3,,,,0.0,-70.0,0.0,0.0,,,,,0.0,0,4.0,4.0,0.0,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
0,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-68.0,0.0,-68,-68,0,False,0,False,0,False,0,0,,,,0.0,-68.0,0.0,2.4000000000000057,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
5,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-68.0,0.0,-68,-68,0,False,0,False,0,False,0,0,,,,0.0,-68.0,0.0,2.4000000000000057,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
10,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,-68.0,0.0,-68,-68,0,False,0,False,0,False,0,0,,,,0.0,-68.0,0.0,68.0,,0.0,0.0,,0.25,1,3.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
15,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,-40.8,1109.76,-68,0,0,False,0,False,0,False,0,0,,,,0.0,-40.8,1109.76,40.8,,0.0,0.0,,0.0,0,4.0,0.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
20,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,0,False,0,0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
25,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,0,False,0,0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
30,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,0,False,0,0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
35,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,0,False,0,0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
40,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,0,False,0,0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
45,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,0,False,0,0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
50,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,0,False,0,0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
55,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,-1,28:05:A5:32:D7:B5,5,5,-26.4,1045.44,-66,0,0,False,0,False,0,False,0,0,,,,0.0,-26.4,1045.44,26.4,,0.0,0.0,,0.25,1,2.0,0.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
60,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.6,0.24,-66,-65,0,False,0,False,0,False,0,0,,,,0.0,-65.6,0.24,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
65,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-66.6,0.24,-67,-66,0,False,0,False,0,False,0,0,,,,0.0,-66.6,0.24,1.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
70,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.8,0.16,-66,-65,0,False,0,False,0,False,0,0,,,,0.0,-65.8,0.16,0.20000000000000284,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
75,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-64.4,1.8399999999999999,-66,-63,0,False,0,False,0,False,0,0,,,,0.0,-64.4,1.8399999999999999,1.1999999999999886,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
80,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-66.2,0.16,-67,-66,0,False,0,False,0,False,0,0,,,,0.0,-66.2,0.16,0.6000000000000085,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
85,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-66.4,0.24,-67,-66,0,False,0,False,0,False,0,0,,,,0.0,-66.4,0.24,0.8000000000000114,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
90,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-66.0,0.0,-66,-66,0,False,0,False,0,False,0,0,,,,0.0,-66.0,0.0,0.4000000000000057,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
95,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-66.2,0.16,-67,-66,0,False,0,False,0,False,0,0,,,,0.0,-66.2,0.16,0.6000000000000085,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
100,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-64.8,3.7600000000000007,-66,-61,0,False,0,False,0,False,0,0,,,,0.0,-64.8,3.7600000000000007,0.7999999999999972,,0.0,0.0,,0.0,0,4.0,2.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
105,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.4,0.24,-66,-65,0,False,0,False,0,False,0,0,,,,0.0,-65.4,0.24,0.19999999999998863,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
110,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.4,0.24,-66,-65,0,False,0,False,0,False,0,0,,,,0.0,-65.4,0.24,0.19999999999998863,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
115,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.0,0.0,-65,-65,0,False,0,False,0,False,0,0,,,,0.0,-65.0,0.0,0.5999999999999943,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
120,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.0,0.0,-65,-65,0,False,0,False,0,False,0,0,,,,0.0,-65.0,0.0,0.5999999999999943,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
125,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-64.4,0.64,-65,-63,0,False,0,False,0,False,0,0,,,,0.0,-64.4,0.64,1.1999999999999886,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
130,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-64.6,1.04,-66,-63,0,False,0,False,0,False,0,0,,,,0.0,-64.6,1.04,1.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
135,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-66.0,2.0,-68,-64,0,False,0,False,0,False,0,0,,,,0.0,-66.0,2.0,0.4000000000000057,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
140,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.4,1.04,-67,-64,0,False,0,False,0,False,0,0,,,,0.0,-65.4,1.04,0.19999999999998863,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
145,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-64.6,0.24,-65,-64,0,False,0,False,0,False,0,0,,,,0.0,-64.6,0.24,1.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
150,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-64.6,0.24,-65,-64,0,False,0,False,0,False,0,0,,,,0.0,-64.6,0.24,1.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
155,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-64.4,0.24,-65,-64,0,False,0,False,0,False,0,0,,,,0.0,-64.4,0.24,1.1999999999999886,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
160,NODE_B0CBD8F33218,child_node5_partial_wormhole_r1_20260727_101130_telem.csv,1,wormhole_a,2,28:05:A5:32:D7:B5,5,5,-65.0,3.6,-68,-63,0,False,0,False,0,False,0,0,,,,0.0,-65.0,3.6,0.5999999999999943,,0.0,0.0,,0.0,0,4.0,4.0,,False,0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
