window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id
50,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
55,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,0.0,0.0
60,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,5.0,False,12.0,False,0.0,0.0
65,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,14.0,False,0.0,0.0
70,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
75,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,19.0,False,0.0,0.0
80,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,21.0,False,0.0,0.0
85,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
90,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
95,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
100,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,42.0,False,0.0,0.0
105,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
110,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
115,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
120,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,0.0,0.0
125,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
130,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
135,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
140,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
145,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
150,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
155,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
160,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,0.0,0.0
165,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,107.0,False,0.0,0.0
170,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
175,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,0.0,0.0
180,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
185,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
190,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,0.0,0.0
195,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
200,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
205,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
210,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,154.0,False,0.0,0.0
215,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
220,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
225,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,169.0,False,0.0,0.0
230,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
235,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
240,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
245,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
250,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,0.0,0.0
255,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
260,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
265,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
270,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
275,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
280,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
285,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,239.0,False,0.0,0.0
290,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,242.0,False,0.0,0.0
295,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
300,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
305,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
310,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,0.0,0.0
315,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
320,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
325,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
330,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,316.0,False,0.0,0.0
335,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
340,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,331.0,False,0.0,0.0
345,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
350,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,348.0,False,0.0,0.0
355,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,0.0
360,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,5.0,False,11.0,False,0.0,0.0
365,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
370,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,1.0,1.0
375,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,380.0,False,1.0,1.0
380,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
385,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
390,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
395,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
400,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
405,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
410,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
415,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
420,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
425,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,True,1.0,1.0
430,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
435,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
440,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
445,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
450,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,1043.0,False,1.0,1.0
455,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,7.0,False,1.0,1.0
460,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,7.0,False,1.0,1.0
465,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
470,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
475,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,7.0,False,1.0,1.0
480,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
485,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
490,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
495,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
500,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,7.0,False,1.0,1.0
505,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
510,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
515,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
520,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
525,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
530,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
535,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,1.0,1.0
540,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,5.0,False,9.0,False,1.0,1.0
545,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
550,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
555,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
560,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
565,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
570,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
575,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
580,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
585,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
590,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
595,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
600,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
605,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
610,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
615,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
620,NODE_B0CBD8F33218,root_COM20_star_blackhole_r1_20260714_043735_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,12.0,False,0.0,3.0
