,ForwardingRatio,IngressEgressDelta,PDR,HopStabilityDuration,RSSI_mean,RSSI_var,RSSI_stability,RSSI_Hop_Diff,LatencyHopRatio
ForwardingRatio,1.0,-0.9887215162650111,,-0.014477997596165911,-0.4257472632535435,0.24807228516267354,0.203701967850775,0.387584937478687,0.0008692126744428226
IngressEgressDelta,-0.9887215162650111,1.0,0.01710404759227925,0.00819510197484701,0.4080671219267495,-0.12254208635166006,0.08086665607841151,-0.35134764701886817,-0.017262274494629734
PDR,,0.01710404759227925,1.0,,-0.46914766683491366,0.20559191351534947,0.1443275750038988,-0.09272642443768524,
HopStabilityDuration,-0.014477997596165911,0.00819510197484701,,1.0,-0.029972695352569585,0.01429792928786557,0.035600039508339724,0.025870693411020013,
RSSI_mean,-0.4257472632535435,0.4080671219267495,-0.46914766683491366,-0.029972695352569585,1.0,-0.41704457363410197,-0.01039635548524156,-0.4872717140622198,-0.6616414929528894
RSSI_var,0.24807228516267354,-0.12254208635166006,0.20559191351534947,0.01429792928786557,-0.41704457363410197,1.0,0.23491445441192524,0.22877491425567478,0.1342263451555091
RSSI_stability,0.203701967850775,0.08086665607841151,0.1443275750038988,0.035600039508339724,-0.01039635548524156,0.23491445441192524,1.0,-0.11413142532359946,0.02962403966378258
RSSI_Hop_Diff,0.387584937478687,-0.35134764701886817,-0.09272642443768524,0.025870693411020013,-0.4872717140622198,0.22877491425567478,-0.11413142532359946,1.0,-0.013643620846457295
LatencyHopRatio,0.0008692126744428226,-0.017262274494629734,,,-0.6616414929528894,0.1342263451555091,0.02962403966378258,-0.013643620846457295,1.0
