window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id
305,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
310,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
315,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
320,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
325,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
330,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
335,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
340,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
345,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
350,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
355,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,0.0
360,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,5.0,False,5.0,False,1.0,1.0
365,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
370,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
375,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
380,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
385,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
390,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
395,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
400,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
405,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
410,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,4,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,3.0,False,1.0,1.0
415,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
420,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
425,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
430,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
435,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
440,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
445,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
450,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
455,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
460,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
465,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
470,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
475,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
480,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
485,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
490,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
495,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
500,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
505,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
510,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,5.0,False,1.0,1.0
515,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
520,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
525,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
530,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
535,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,4.0,False,1.0,1.0
540,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,5.0,False,8.0,False,0.0,3.0
545,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
550,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
555,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,4,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,6.0,False,0.0,3.0
560,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
565,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
570,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
575,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
580,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
585,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
590,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
595,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
600,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,8.0,False,0.0,3.0
605,NODE_1CC3ABC198A8,root_COM11_tree_blackhole_r1_20260708_035005_telem.csv,root,1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,9.0,False,0.0,3.0
