,PDR,ParentSwitchRate,HopChangeCount,HopStabilityDuration,RSSI_mean,RSSI_var,RSSI_stability,RSSI_Hop_Diff,LatencyHopRatio
PDR,1.0,-0.057811513595679626,-0.057811513595679785,-0.06015512653392495,-0.4206990695337368,0.09104006900914516,-0.09002322492760048,-0.13846015592177163,-0.13317999955021875
ParentSwitchRate,-0.057811513595679626,1.0,0.9256876789609201,-0.3231000995033718,-0.029152984067449,-0.004742705739637177,-0.0006086766099806586,0.03400445290807873,0.06428330783097462
HopChangeCount,-0.057811513595679785,0.9256876789609201,1.0,-0.3520910117121943,-0.0188146699500795,-0.005196697799009454,0.0011302743797193054,0.026862971893198483,0.06428330783097465
HopStabilityDuration,-0.06015512653392495,-0.3231000995033718,-0.3520910117121943,1.0,0.06951995854812025,0.0024697831754165096,0.08705376004264292,0.03731182859207716,-0.04442787094275601
RSSI_mean,-0.4206990695337368,-0.029152984067449,-0.0188146699500795,0.06951995854812025,1.0,0.05590736975663078,0.026536781180998368,0.4384740341732793,-0.4477567181873789
RSSI_var,0.09104006900914516,-0.004742705739637177,-0.005196697799009454,0.0024697831754165096,0.05590736975663078,1.0,-0.0016010829360898048,0.025304537098836156,-0.009552553871478835
RSSI_stability,-0.09002322492760048,-0.0006086766099806586,0.0011302743797193054,0.08705376004264292,0.026536781180998368,-0.0016010829360898048,1.0,0.03776609363961577,-0.06747807837704703
RSSI_Hop_Diff,-0.13846015592177163,0.03400445290807873,0.026862971893198483,0.03731182859207716,0.4384740341732793,0.025304537098836156,0.03776609363961577,1.0,-0.27460479503379653
LatencyHopRatio,-0.13317999955021875,0.06428330783097462,0.06428330783097465,-0.04442787094275601,-0.4477567181873789,-0.009552553871478835,-0.06747807837704703,-0.27460479503379653,1.0
