window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id
70,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.6,0.6399999999999999,-58.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
75,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.6,0.24,-58.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
80,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.8,1.3599999999999999,-62.0,-59.0,0.0,False,0.0,False,0.0,False,0.0,0.0
85,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.2,0.5599999999999999,-58.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
90,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.0,-57.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
95,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
100,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
105,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
110,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.4,-58.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
115,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.0,-57.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
120,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.4,0.24,-58.0,-57.0,0.0,False,1.0,False,1.0,False,0.0,0.0
125,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.0,-57.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
130,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
135,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
140,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.4,0.24,-58.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
145,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.4,-58.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
150,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
155,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.6,2.24,-60.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
160,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.2,0.96,-60.0,-58.0,0.0,False,0.0,False,0.0,False,0.0,0.0
165,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-58.0,0.4,-59.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
170,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.0,-57.0,-57.0,0.0,False,1.0,False,1.0,False,0.0,0.0
175,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.4,-58.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
180,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.2,0.16,-58.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
185,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.5599999999999999,-58.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
190,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
195,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
200,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
205,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.6,0.24,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
210,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.0,-57.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
215,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
220,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.4,0.24,-57.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
225,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.5599999999999999,-58.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
230,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.0,-57.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
235,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.4,0.24,-57.0,-56.0,0.0,False,1.0,False,1.0,False,0.0,0.0
240,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.2,0.5599999999999999,-58.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
245,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,0.0,-57.0,-57.0,0.0,False,1.0,False,1.0,False,0.0,0.0
250,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.4,0.24,-57.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
255,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.6,0.24,-58.0,-57.0,0.0,False,1.0,False,1.0,False,0.0,0.0
260,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-61.0,30.8,-66.0,-52.0,0.0,False,0.0,False,0.0,False,0.0,0.0
265,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.4,4.24,-62.0,-57.0,0.0,False,1.0,False,1.0,False,0.0,0.0
270,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.2,2.1599999999999997,-59.0,-55.0,0.0,False,0.0,False,0.0,False,0.0,0.0
275,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-55.0,0.4,-56.0,-54.0,0.0,False,0.0,False,0.0,False,0.0,0.0
280,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-55.2,0.5599999999999999,-56.0,-54.0,0.0,False,1.0,False,1.0,False,0.0,0.0
285,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-61.2,34.56,-71.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
290,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.2,0.5599999999999999,-61.0,-59.0,0.0,False,0.0,False,0.0,False,0.0,0.0
295,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-58.8,0.16,-59.0,-58.0,0.0,False,1.0,False,1.0,False,0.0,0.0
300,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.0,1.2,-59.0,-56.0,0.0,False,0.0,False,0.0,False,0.0,0.0
305,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.4,0.24,-58.0,-57.0,0.0,False,1.0,False,1.0,False,0.0,0.0
310,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-58.0,0.0,-58.0,-58.0,0.0,False,0.0,False,0.0,False,0.0,0.0
315,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-58.8,0.16,-59.0,-58.0,0.0,False,0.0,False,0.0,False,0.0,0.0
320,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-58.8,0.16,-59.0,-58.0,0.0,False,0.0,False,0.0,False,0.0,0.0
325,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.0,0.4,-60.0,-58.0,0.0,False,0.0,False,0.0,False,0.0,0.0
330,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.2,0.16,-61.0,-60.0,0.0,False,0.0,False,0.0,False,0.0,0.0
335,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-58.6,0.6399999999999999,-60.0,-58.0,0.0,False,0.0,False,0.0,False,0.0,0.0
340,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.8,0.16,-58.0,-57.0,0.0,False,1.0,False,1.0,False,0.0,0.0
345,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.2,0.16,-58.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
350,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.2,0.16,-58.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
355,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.8,0.16,-58.0,-57.0,0.0,False,0.0,False,0.0,False,0.0,0.0
360,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.6,0.24,-58.0,-57.0,0.0,False,1.0,False,1.0,False,1.0,1.0
365,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-57.4,0.24,-58.0,-57.0,0.0,False,0.0,False,0.0,False,1.0,1.0
370,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.8,0.16,-57.0,-56.0,0.0,False,1.0,False,1.0,False,1.0,1.0
375,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.4,0.24,-57.0,-56.0,0.0,False,0.0,False,0.0,False,1.0,1.0
380,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-55.6,0.24,-56.0,-55.0,0.0,False,1.0,False,1.0,False,1.0,1.0
385,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-55.8,0.16,-56.0,-55.0,0.0,False,1.0,False,1.0,False,1.0,1.0
390,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-56.0,0.4,-57.0,-55.0,0.0,False,0.0,False,0.0,False,1.0,1.0
395,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.4,2.2399999999999998,-62.0,-58.0,0.0,False,0.0,False,0.0,False,1.0,1.0
400,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.4,0.24,-61.0,-60.0,0.0,False,0.0,False,0.0,False,1.0,1.0
405,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-61.4,3.04,-64.0,-60.0,0.0,False,1.0,False,1.0,False,1.0,1.0
410,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-64.4,5.839999999999999,-68.0,-61.0,0.0,False,1.0,False,1.0,False,1.0,1.0
415,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-62.4,13.84,-68.0,-57.0,0.0,False,0.0,False,0.0,False,1.0,1.0
420,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-65.6,2.2399999999999998,-68.0,-64.0,0.0,False,0.0,False,0.0,False,1.0,1.0
425,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-64.6,2.2399999999999998,-67.0,-63.0,0.0,False,1.0,False,1.0,False,1.0,1.0
430,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-64.8,2.5599999999999996,-67.0,-62.0,0.0,False,0.0,False,0.0,False,1.0,1.0
435,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,2.0,-62.0,-58.0,0.0,False,0.0,False,0.0,False,1.0,1.0
440,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.8,-61.0,-59.0,0.0,False,0.0,False,0.0,False,1.0,1.0
445,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,1.0,False,1.0,False,1.0,1.0
450,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.2,0.96,-62.0,-59.0,0.0,False,0.0,False,0.0,False,1.0,1.0
455,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.8,-61.0,-59.0,0.0,False,1.0,False,1.0,False,1.0,1.0
460,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.8,0.16,-60.0,-59.0,0.0,False,0.0,False,0.0,False,1.0,1.0
465,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,0.0,False,0.0,False,1.0,1.0
470,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.8,0.16,-60.0,-59.0,0.0,False,1.0,False,1.0,False,1.0,1.0
475,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,1.0,False,1.0,False,1.0,1.0
480,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,1.0,False,1.0,False,1.0,1.0
485,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,0.0,False,0.0,False,1.0,1.0
490,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,0.0,False,0.0,False,1.0,1.0
495,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.8,0.16,-60.0,-59.0,0.0,False,0.0,False,0.0,False,1.0,1.0
500,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.4,-61.0,-59.0,0.0,False,1.0,False,1.0,False,1.0,1.0
505,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,1.0,False,1.0,False,1.0,1.0
510,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.8,0.16,-60.0,-59.0,0.0,False,0.0,False,0.0,False,1.0,1.0
515,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.2,0.5599999999999999,-61.0,-59.0,0.0,False,0.0,False,0.0,False,1.0,1.0
520,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.4,-61.0,-59.0,0.0,False,0.0,False,0.0,False,1.0,1.0
525,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.8,0.16,-61.0,-60.0,0.0,False,0.0,False,0.0,False,1.0,1.0
530,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.8,0.16,-61.0,-60.0,0.0,False,1.0,False,1.0,False,1.0,1.0
535,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.2,0.16,-61.0,-60.0,0.0,False,0.0,False,0.0,False,1.0,1.0
540,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.4,0.24,-61.0,-60.0,0.0,False,1.0,False,1.0,False,0.0,3.0
545,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.2,0.16,-61.0,-60.0,0.0,False,0.0,False,0.0,False,0.0,3.0
550,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.0,-60.0,-60.0,0.0,False,1.0,False,1.0,False,0.0,3.0
555,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.6,0.24,-61.0,-60.0,0.0,False,0.0,False,0.0,False,0.0,3.0
560,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.6,0.24,-60.0,-59.0,0.0,False,1.0,False,1.0,False,0.0,3.0
565,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.2,0.16,-61.0,-60.0,0.0,False,2.0,False,2.0,False,0.0,3.0
570,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-59.4,0.24,-60.0,-59.0,0.0,False,0.0,False,0.0,False,0.0,3.0
575,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.0,0.4,-61.0,-59.0,0.0,False,1.0,False,1.0,False,0.0,3.0
580,NODE_B4BFE934ED80,victim_COM26_tree_none_r1_20260714_071408_telem.csv,victim,2.0,B0:CB:D8:F3:32:19,5,5,-60.4,0.24,-61.0,-60.0,0.0,False,0.0,False,0.0,False,0.0,3.0
