window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields
75,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-38.2,2.5599999999999996,-39.0,-35.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-38.2,2.5599999999999996,18.4,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
80,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-39.0,0.0,-39.0,-39.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-39.0,0.0,17.6,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
85,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-38.2,2.16,-40.0,-36.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-38.2,2.16,18.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
90,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-47.0,7.6,-50.0,-42.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-47.0,7.6,9.600000000000001,,,,,0.0,0,4.0,3.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
95,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-46.8,1.3599999999999999,-48.0,-45.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-46.8,1.3599999999999999,9.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
100,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-45.8,0.5599999999999999,-47.0,-45.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-45.8,0.5599999999999999,10.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
105,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-45.8,1.3599999999999999,-48.0,-45.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-45.8,1.3599999999999999,10.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
110,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-46.2,1.3599999999999999,-48.0,-45.0,0.0,False,3.0,False,3.0,False,0.0,0.0,,,,0.0,-46.2,1.3599999999999999,10.399999999999999,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
115,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-42.8,13.36,-46.0,-37.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-42.8,13.36,13.800000000000004,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
120,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-40.4,2.6399999999999997,-42.0,-38.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-40.4,2.6399999999999997,16.200000000000003,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
125,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-40.2,4.959999999999999,-42.0,-36.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-40.2,4.959999999999999,16.4,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
130,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-41.4,1.0399999999999998,-43.0,-40.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-41.4,1.0399999999999998,15.200000000000003,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
135,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-41.2,5.360000000000001,-44.0,-37.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-41.2,5.360000000000001,15.399999999999999,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
140,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-42.2,3.7600000000000007,-45.0,-39.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-42.2,3.7600000000000007,14.399999999999999,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
