timestamp_us,node_id,role,layer,parent_mac,rssi_dbm,retry_count,tx_count,probes_count,phase_id,gt_label,recv_count,forward_count,drop_count
7669572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,0,255,255,0,0,0
7903059,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,0,255,255,0,0,0
7904623,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,0,255,255,0,0,0
7969570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,0,255,255,0,0,0
8137334,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
8169568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
8269568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
8369562,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
8469568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,1,255,255,0,0,0
8569568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,2,255,255,0,0,0
8669570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,2,255,255,0,0,0
8769560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,2,255,255,0,0,0
8869572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
8969570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
9069568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
9169560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
9269570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
9369560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
9469568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,3,255,255,0,0,0
9569574,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,4,255,255,0,0,0
9669574,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,4,255,255,0,0,0
9769566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,4,255,255,0,0,0
9869574,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
9969568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
10069568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
10169566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
10269568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
10369584,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
10469885,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,5,255,255,0,0,0
10569572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,6,255,255,0,0,0
10669564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,6,255,255,0,0,0
10769566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,6,255,255,0,0,0
10869572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,7,255,255,0,0,0
10969564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,7,255,255,0,0,0
11069570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,7,255,255,0,0,0
11169564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,7,255,255,0,0,0
11269568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,7,255,255,0,0,0
11369570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,7,255,255,0,0,0
11469560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,7,255,255,0,0,0
11569572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,8,255,255,0,0,0
11669570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,8,255,255,0,0,0
11769560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,8,255,255,0,0,0
11869568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,9,255,255,0,0,0
11969570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,9,255,255,0,0,0
12069568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,9,255,255,0,0,0
12169560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,9,255,255,0,0,0
12269570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,9,255,255,0,0,0
12369568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,9,255,255,0,0,0
12469560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,9,255,255,0,0,0
12569578,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,10,255,255,0,0,0
12669572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,10,255,255,0,0,0
12769564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,10,255,255,0,0,0
12869570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,11,255,255,0,0,0
12969564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,11,255,255,0,0,0
13069564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,11,255,255,0,0,0
13169566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,11,255,255,0,0,0
13269564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,11,255,255,0,0,0
13369564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,11,255,255,0,0,0
13469562,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,11,255,255,0,0,0
13570370,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,12,255,255,0,0,0
13669570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,12,255,255,0,0,0
13769567,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,12,255,255,0,0,0
13869568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,13,255,255,0,0,0
13969564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,13,255,255,0,0,0
14069566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,13,255,255,0,0,0
14169560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,13,255,255,0,0,0
14269564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,13,255,255,0,0,0
14369566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,13,255,255,0,0,0
14469560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,13,255,255,0,0,0
14569570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,14,255,255,0,0,0
14669570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,14,255,255,0,0,0
14769888,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,14,255,255,0,0,0
14869568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,15,255,255,0,0,0
14969566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,15,255,255,0,0,0
15069568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,15,255,255,0,0,0
15169564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,15,255,255,0,0,0
15269570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,15,255,255,0,0,0
15369568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,15,255,255,0,0,0
15469560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,15,255,255,0,0,0
15569957,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,16,255,255,0,0,0
15669572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,16,255,255,0,0,0
15769564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,16,255,255,0,0,0
15869574,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,17,255,255,0,0,0
15969568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,17,255,255,0,0,0
16069568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,17,255,255,0,0,0
16169566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,17,255,255,0,0,0
16269568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,17,255,255,0,0,0
16369568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,17,255,255,0,0,0
16469562,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,17,255,255,0,0,0
16569919,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,18,255,255,0,0,0
16669568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,18,255,255,0,0,0
16769566,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,18,255,255,0,0,0
16869572,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,19,255,255,0,0,0
16969564,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,19,255,255,0,0,0
17069570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,19,255,255,0,0,0
17169560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,19,255,255,0,0,0
17269568,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,19,255,255,0,0,0
17369570,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,19,255,255,0,0,0
17469560,NODE_B0CBD8F33218,root,1,00:00:00:00:00:00,0,0,0,19,255,255,0,0,0
