,RetryRate,PDR,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_mean,RSSI_var,RSSI_stability,RSSI_Hop_Diff
RetryRate,1.0,0.07728715489832569,0.2978440611277173,0.2978440611277173,-0.25072949553828683,-0.17183626510318592,0.10249773114049812,-0.17570228813690733,-0.050476244964620845
PDR,0.07728715489832569,1.0,0.037065252957026576,0.037065252957026576,-0.015900130917782737,0.24774677290642205,-0.057283575552657895,0.050070028445724654,0.19892828949210206
ParentSwitchRate,0.2978440611277173,0.037065252957026576,1.0,1.0,-0.7601946388332684,-0.004140370468844176,0.013302170280046655,-0.16832571891010167,0.0569640469397578
LayerChangeCount,0.2978440611277173,0.037065252957026576,1.0,1.0,-0.7601946388332684,-0.004140370468844176,0.013302170280046655,-0.16832571891010167,0.0569640469397578
HopStabilityDuration,-0.25072949553828683,-0.015900130917782737,-0.7601946388332684,-0.7601946388332684,1.0,-0.03403376532857891,0.0030364284428345853,0.21782929286376462,-0.19596044056939393
RSSI_mean,-0.17183626510318592,0.24774677290642205,-0.004140370468844176,-0.004140370468844176,-0.03403376532857891,1.0,-0.06801082671998349,0.24581059975712843,0.125464114355061
RSSI_var,0.10249773114049812,-0.057283575552657895,0.013302170280046655,0.013302170280046655,0.0030364284428345853,-0.06801082671998349,1.0,-0.6081097528999365,0.07229669311003416
RSSI_stability,-0.17570228813690733,0.050070028445724654,-0.16832571891010167,-0.16832571891010167,0.21782929286376462,0.24581059975712843,-0.6081097528999365,1.0,-0.0980809463529147
RSSI_Hop_Diff,-0.050476244964620845,0.19892828949210206,0.0569640469397578,0.0569640469397578,-0.19596044056939393,0.125464114355061,0.07229669311003416,-0.0980809463529147,1.0
