,RetryRate,PDR,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_mean,RSSI_var,RSSI_stability,RSSI_Hop_Diff
RetryRate,1.0,0.036246911180084176,0.3641082511998713,0.3641082511998713,-0.3528186296151939,-0.10074125444772364,0.225072182123126,-0.23132146950329688,0.19277846338345195
PDR,0.036246911180084176,1.0,-0.13951041942069012,-0.13951041942069012,0.15013982558822722,0.0012919082756824517,0.011610334100464182,-0.028475089501144107,-0.18275572737366735
ParentSwitchRate,0.3641082511998713,-0.13951041942069012,1.0,1.0,-0.9349871225899686,-0.044826149941023095,0.40303391462598065,-0.39130357371832125,0.12190067440436415
LayerChangeCount,0.3641082511998713,-0.13951041942069012,1.0,1.0,-0.9349871225899686,-0.044826149941023095,0.40303391462598065,-0.39130357371832125,0.12190067440436415
HopStabilityDuration,-0.3528186296151939,0.15013982558822722,-0.9349871225899686,-0.9349871225899686,1.0,0.040673697077407756,-0.4668952541220153,0.4547819117369609,-0.11395930651391263
RSSI_mean,-0.10074125444772364,0.0012919082756824517,-0.044826149941023095,-0.044826149941023095,0.040673697077407756,1.0,-0.007886616730909336,0.04789651183064329,-0.5034789996250282
RSSI_var,0.225072182123126,0.011610334100464182,0.40303391462598065,0.40303391462598065,-0.4668952541220153,-0.007886616730909336,1.0,-0.7458414525926449,0.12342601126440893
RSSI_stability,-0.23132146950329688,-0.028475089501144107,-0.39130357371832125,-0.39130357371832125,0.4547819117369609,0.04789651183064329,-0.7458414525926449,1.0,-0.15427264263184365
RSSI_Hop_Diff,0.19277846338345195,-0.18275572737366735,0.12190067440436415,0.12190067440436415,-0.11395930651391263,-0.5034789996250282,0.12342601126440893,-0.15427264263184365,1.0
