,ForwardingRatio,IngressEgressDelta,PDR,HopStabilityDuration,RSSI_mean,RSSI_var,RSSI_stability,RSSI_Hop_Diff,LatencyHopRatio
ForwardingRatio,1.0,-0.9773745825022079,,-0.021557371137493283,0.34985618602253377,-0.011653923662355119,-0.0359856187381512,-0.07359870514438573,
IngressEgressDelta,-0.9773745825022079,1.0,,0.011741438331259688,-0.10125656393831997,0.03137116554870887,0.1669195980594152,0.11103417102655344,
PDR,,,1.0,-0.028116077855792253,0.009373732491456115,-0.014542482032873437,-0.005003185439217055,-0.08774849471188335,
HopStabilityDuration,-0.021557371137493283,0.011741438331259688,-0.028116077855792253,1.0,0.0007335635872672664,0.007881632107260566,-0.013213819301892079,-0.010518689032977717,0.007805248831210232
RSSI_mean,0.34985618602253377,-0.10125656393831997,0.009373732491456115,0.0007335635872672664,1.0,-0.2031486025176296,0.056178892118428386,-0.3899195550381147,-0.003184852769504454
RSSI_var,-0.011653923662355119,0.03137116554870887,-0.014542482032873437,0.007881632107260566,-0.2031486025176296,1.0,0.15339693717570557,0.26892867026183215,-0.01517950217178571
RSSI_stability,-0.0359856187381512,0.1669195980594152,-0.005003185439217055,-0.013213819301892079,0.056178892118428386,0.15339693717570557,1.0,-0.14631775123979157,0.008321901920046266
RSSI_Hop_Diff,-0.07359870514438573,0.11103417102655344,-0.08774849471188335,-0.010518689032977717,-0.3899195550381147,0.26892867026183215,-0.14631775123979157,1.0,0.009086243207883196
LatencyHopRatio,,,,0.007805248831210232,-0.003184852769504454,-0.01517950217178571,0.008321901920046266,0.009086243207883196,1.0
